"","day.of.year","airport.code","avg.delay","lat","lon","city","state","airport"
"3119","035","ATL",37.46875,"33.6558","-84.4333","Atlanta","Georgia","Hartsfield-Jackson Atlanta International Airport"
"3120","035","BDL",119.5,"41.9271","-72.6816","Windsor Locks","Connecticut","Bradley International Airport"
"3121","035","BHM",38,"33.5604","-86.7492","Birmingham","Alabama","Birmingham International Airport"
"3122","035","BNA",113,"36.1342","-86.6682","Nashville","Tennessee","Nashville International Airport"
"3123","035","BOI",19,"43.5709","-116.222","Boise","Idaho","Boise Air Terminal"
"3124","035","BOS",47.75,"42.3717","-71.0281","Boston","Massachusetts","Gen E L Logan International Airport"
"3125","035","BTR",11,"30.533","-91.1567","Baton Rouge","Louisiana","Baton Rouge Metropolitan Airport"
"3126","035","BTV",9,"44.4688","-73.1552","South Burlington","Vermont","Burlington International Airport"
"3127","035","BUR",60,"34.1963","-118.352","Burbank","California","Burbank Glendale Pasadena Airport"
"3128","035","BWI",49,"39.1841","-76.6745","Baltimore","Maryland","Baltimore-Washington International Thurgood Mars"
"3129","035","CAE",100,"33.9468","-81.1241","West Columbia","South Carolina","Columbia Metropolitan Airport"
"3130","035","CAK",75,"40.9149","-81.4309","Canton","Ohio","Akron Canton Regional Airport"
"3131","035","CHS",8,"32.8838","-80.0356","North Charleston","South Carolina","Charleston International Airport"
"3132","035","CID",166.6,"41.8893","-91.7008","Cedar Rapids","Iowa","Cedar Rapids Municipal Airport"
"3133","035","CLE",9.8,"41.4115","-81.8339","Cleveland","Ohio","Hopkins International Airport"
"3134","035","CLT",25.3333333333333,"35.2226","-80.946","Charlotte","North Carolina","Douglas International Airport"
"3135","035","CMH",24.8333333333333,"39.9974","-82.8877","Columbus","Ohio","Port Columbus International Airport"
"3136","035","COS",66.5,"38.7829","-104.697","Colorado Springs","Colorado","City of Colorado Springs Municipal Airport"
"3137","035","CVG",46.1875,"39.0571","-84.6625","Hebron","Ohio","Greater Cincinnati International Airport"
"3138","035","CWA",107,"44.7846","-89.6704","Mosinee","Wisconsin","Central Wisconsin Airport"
"3139","035","DBQ",31,"42.4047","-90.7037","Dubuque","Iowa","Dubuque Regional Airport"
"3140","035","DCA",36.5,"38.849","-77.0438","Arlington","Virginia","Washington National Airport"
"3141","035","DEN",105.909090909091,"39.8396","-104.672","Denver","Colorado","Denver International Airport"
"3142","035","DFW",114.846153846154,"32.9222","-97.0409","Dallas","Texas","Fort Worth International Airport"
"3143","035","DRO",51,"37.1595","-107.751","Durango","Colorado","Durango la Plata County Airport"
"3144","035","DSM",65,"41.5328","-93.6481","Des Moines","Iowa","Des Moines International Airport"
"3145","035","DTW",164.142857142857,"42.2327","-83.3412","Detroit","Michigan","Detroit Metropolitan Wayne County Airport"
"3146","035","EGE",12,"39.6395","-106.912","Gypsum","Colorado","Eagle County Regional Airport"
"3147","035","ERI",23,"42.0829","-80.1824","Erie","Pennsylvania","Erie International Airport"
"3148","035","EVV",28,"38.0464","-87.5308","Evansville","Indiana","Evansville Regional Airport"
"3149","035","EWR",65.5,"40.6924","-74.1843","Newark","New Jersey","Newark International Airport"
"3150","035","FLL",90,"26.0722","-80.1354","Dania Beach","Florida","Fort Lauderdale Hollywood International Airport"
"3151","035","FNT",13,"42.9756","-83.7411","Flint","Michigan","Bishop International Airport"
"3152","035","FWA",16,"40.9883","-85.1899","Fort Wayne","Indiana","Fort Wayne Municipal Airport-Baer Field"
"3153","035","GRB",24,"44.4923","-88.1274","Green Bay","Wisconsin","Austin Straubel International Airport"
"3154","035","GRR",9,"42.8841","-85.5307","Grand Rapids","Michigan","Gerald R. Ford International Airport"
"3155","035","GSO",20,"36.1038","-79.9427","Greensboro","North Carolina","Triad International Airport"
"3156","035","GSP",23,"34.8907","-82.2167","Greer","South Carolina","Greenville Spartanburg International Airport"
"3157","035","HNL",12.5,"21.3358","-157.919","Honolulu","Hawaii","Honolulu International Airport"
"3158","035","HOU",58.5,"29.6572","-95.2795","Houston","Texas","William P Hobby Airport"
"3159","035","HPN",52,"41.0693","-73.7042","Purchase","New York","Westchester County Airport"
"3160","035","HSV",43,"34.6492","-86.7767","Huntsville","Alabama","Huntsville International Airport"
"3161","035","IAH",12,"29.9784","-95.3424","Houston","Texas","George Bush Intercontinental Airport"
"3162","035","ICT",10,"37.6531","-97.43","Wichita","Kansas","Wichita Mid-Continent Airport"
"3163","035","IND",100.333333333333,"39.7322","-86.2707","Indianapolis","Indiana","Indianapolis International Airport"
"3164","035","JAX",85.5,"30.4914","-81.676","Jacksonville","Florida","Jacksonville International Airport"
"3165","035","JFK",58.375,"40.6437","-73.79","Jamaica","New York","John F Kennedy International Airport"
"3166","035","KTN",9,"55.354","-131.706","Ketchikan","Alaska","Ketchikan International Airport"
"3167","035","LAS",19.8,"36.0806","-115.143","Las Vegas","Nevada","Mccarran International Airport"
"3168","035","LAX",10.8,"33.9456","-118.391","Los Angeles","California","Los Angeles International Airport"
"3169","035","LBB",3,"33.6566","-101.821","Lubbock","Texas","Lubbock International Airport"
"3170","035","LGA",31.3636363636364,"40.7731","-73.8756","Flushing","New York","LaGuardia Airport"
"3171","035","LIT",11,"34.7278","-92.219","Little Rock","Arkansas","Adams Field Airport"
"3172","035","MCI",54.8571428571429,"39.2992","-94.7171","Kansas City","Missouri","Kansas City International Airport"
"3173","035","MCO",10.6666666666667,"28.4418","-81.3115","Orlando","Florida","Orlando International Airport"
"3174","035","MDT",20,"40.1962","-76.7564","Middletown","Pennsylvania","Harrisburg International Airport"
"3175","035","MDW",367.666666666667,"41.7875","-87.7416","Chicago","Illinois","Chicago Midway International Airport"
"3176","035","MEM",29,"35.047","-89.9823","Memphis","Tennessee","Memphis International Airport"
"3177","035","MIA",18,"25.7953","-80.2727","Miami","Florida","Miami International Airport"
"3178","035","MKE",98.6,"42.9471","-87.9051","Milwaukee","Wisconsin","General Mitchell International Airport"
"3179","035","MLI",15,"41.4539","-90.5058","Coal Valley","Illinois","Quad City Airport"
"3180","035","MLU",16,"32.5099","-92.044","Monroe","Louisiana","Monroe Regional Airport"
"3181","035","MOB",25,"30.6775","-88.243","Mobile","Alabama","Mobile Regional Airport"
"3182","035","MSN",153,"43.1351","-89.3465","Madison","Wisconsin","Dane County Regional Airport-Truax Field"
"3183","035","MSP",38.1428571428571,"44.8793","-93.1987","St. Paul","Minnesota","Minneapolis St Paul International Airport"
"3184","035","MSY",15.6666666666667,"29.983","-90.2569","Kenner","Louisiana","New Orleans International Airport"
"3185","035","OKC",18.3333333333333,"35.3981","-97.5974","Oklahoma City","Oklahoma","Will Rogers World Airport"
"3186","035","OMA",38.6,"41.3","-95.8998","Omaha","Nebraska","Eppley Airfield"
"3187","035","ONT",48,"34.062","-117.594","Ontario","California","Ontario International Airport"
"3188","035","ORD",111.416666666667,"41.9796","-87.8825","Chicago","Illinois","Chicago O'Hare International Airport"
"3189","035","PBI",18,"26.6909","-80.0889","West Palm Beach","Florida","Palm Beach International Airport"
"3190","035","PHL",8,"39.8768","-75.2419","Philadelphia","Pennsylvania","Philadelphia International Airport"
"3191","035","PHX",34.3571428571429,"33.4376","-112.03","Phoenix","Arizona","Sky Harbor International Airport"
"3192","035","PIT",19,"40.4914","-80.2328","Coraopolis","Pennsylvania","Pittsburgh International Airport"
"3193","035","PSG",6,"56.8067","-132.933","Petersburg","Alaska","Petersburg James A Johnson Airport"
"3194","035","RDU",29,"35.8729","-78.7923","Raleigh/Durham","North Carolina","Durham International Airport"
"3195","035","RIC",11,"37.5108","-77.3332","Richmond","Virginia","Richmond International Airport"
"3196","035","RNO",3.66666666666667,"39.5064","-119.776","Reno","Nevada","Reno-Tahoe International Airport"
"3197","035","ROC",29,"43.1309","-77.6697","Rochester","New York","Greater Rochester International Airport"
"3198","035","RST",21,"43.9101","-92.4884","Rochester","Minnesota","Rochester International Airport"
"3199","035","RSW",100,"26.5228","-81.7531","Fort Myers","Florida","Southwest Florida International Airport"
"3200","035","SAN",18.4285714285714,"32.7299","-117.195","San Diego","California","San Diego International Airport"
"3201","035","SAT",64,"29.5252","-98.4729","San Antonio","Texas","San Antonio International Airport"
"3202","035","SAV",62.5,"32.1338","-81.2133","Savannah","Georgia","Savannah International Airport"
"3203","035","SDF",17.3333333333333,"38.1865","-85.7462","Louisville","Kentucky","Louisville International Airport"
"3204","035","SEA",8.5,"47.4405","-122.296","Seattle","Washington","Tacoma International Airport"
"3205","035","SHV",57,"32.4549","-93.8285","Shreveport","Louisiana","Shreveport Regional Airport"
"3206","035","SJC",28,"37.3679","-121.926","San Jose","California","Norman Y Mineta San Jose International Airport"
"3207","035","SLC",60,"40.7862","-111.982","Salt Lake City","Utah","Salt Lake City International Airport"
"3208","035","SPI",57,"39.8445","-89.672","Springfield","Illinois","Capital Airport"
"3209","035","STL",35.5,"38.7414","-90.3647","St. Louis","Missouri","Lambert St Louis International Airport"
"3210","035","TEX",44,"37.9544","-107.901","Telluride","Colorado","Telluride Regional Airport"
"3211","035","TVC",28,"44.7365","-85.5796","Traverse City","Michigan","Cherry Capital Airport"
"3212","035","TYS",5,"35.8064","-83.9889","Knoxville","Tennessee","Mcghee Tyson Airport"
"3213","035","WRG",3,"56.4876","-132.378","Wrangell","Alaska","Wrangell Airport"
"3214","035","XNA",7,"36.2756","-94.2955","Bentonville","Arkansas","Northwest Arkansas Regional Airport"
"3215","036","ABE",38,"40.6514","-75.4342","Allentown","Pennsylvania","Lehigh Valley International Airport"
"3216","036","ABI",21.6666666666667,"32.4164","-99.6803","Abilene","Texas","Abilene Regional Airport"
"3217","036","ABQ",16.6666666666667,"35.0494","-106.625","Albuquerque","New Mexico","Albuquerque International Airport"
"3218","036","ACT",3,"31.609","-97.2234","Waco","Texas","Waco Regional Airport"
"3219","036","AEX",40,"31.323","-92.5417","Alexandria","Louisiana","Alexandria International Airport"
"3220","036","AMA",22.5,"35.2177","-101.706","Amarillo","Texas","Amarillo International Airport"
"3221","036","ANC",3,"61.1767","-149.961","Anchorage","Alaska","Anchorage International Airport"
"3222","036","ASE",69,"39.2197","-106.864","Aspen","Colorado","Aspen Pitkin County Airport-Sardy Field"
"3223","036","ATL",57.3260869565217,"33.6558","-84.4333","Atlanta","Georgia","Hartsfield-Jackson Atlanta International Airport"
"3224","036","AUS",40.3333333333333,"30.2027","-97.6653","Austin","Texas","Austin-Bergstrom International Airport"
"3225","036","AZO",44,"42.2398","-85.5563","Kalamazoo","Michigan","Kalamazoo-Battle Creek International Airport"
"3226","036","BDL",35,"41.9271","-72.6816","Windsor Locks","Connecticut","Bradley International Airport"
"3227","036","BGR",38,"44.8086","-68.8167","Bangor","Maine","Bangor International Airport"
"3228","036","BHM",8,"33.5604","-86.7492","Birmingham","Alabama","Birmingham International Airport"
"3229","036","BMI",4,"40.4841","-88.9134","Bloomington","Illinois","Bloomington Normal Airport"
"3230","036","BNA",16.1,"36.1342","-86.6682","Nashville","Tennessee","Nashville International Airport"
"3231","036","BOS",34.3333333333333,"42.3717","-71.0281","Boston","Massachusetts","Gen E L Logan International Airport"
"3232","036","BTR",23.75,"30.533","-91.1567","Baton Rouge","Louisiana","Baton Rouge Metropolitan Airport"
"3233","036","BTV",65,"44.4688","-73.1552","South Burlington","Vermont","Burlington International Airport"
"3234","036","BUF",45.5,"42.9309","-78.738","Buffalo","New York","Greater Buffalo International Airport"
"3235","036","BWI",63,"39.1841","-76.6745","Baltimore","Maryland","Baltimore-Washington International Thurgood Mars"
"3236","036","CAE",59,"33.9468","-81.1241","West Columbia","South Carolina","Columbia Metropolitan Airport"
"3237","036","CHA",84,"35.0373","-85.1966","Chattanooga","Tennessee","Chattanooga Metropolitan Airport"
"3238","036","CHS",21,"32.8838","-80.0356","North Charleston","South Carolina","Charleston International Airport"
"3239","036","CID",49.5,"41.8893","-91.7008","Cedar Rapids","Iowa","Cedar Rapids Municipal Airport"
"3240","036","CLE",57.625,"41.4115","-81.8339","Cleveland","Ohio","Hopkins International Airport"
"3241","036","CLL",59.3333333333333,"30.5938","-96.3685","College Station","Texas","Easterwood Field Airport"
"3242","036","CLT",41.4545454545455,"35.2226","-80.946","Charlotte","North Carolina","Douglas International Airport"
"3243","036","CMH",35,"39.9974","-82.8877","Columbus","Ohio","Port Columbus International Airport"
"3244","036","CMI",27.75,"40.0367","-88.2638","Savoy","Illinois","University of Illinois-Willard Airport"
"3245","036","COS",14.75,"38.7829","-104.697","Colorado Springs","Colorado","City of Colorado Springs Municipal Airport"
"3246","036","CRP",5,"27.7747","-97.5019","Corpus Christi","Texas","Corpus Christi International Airport"
"3247","036","CSG",120,"32.5184","-84.9401","Columbus","Georgia","Columbus Metropolitan Airport"
"3248","036","CVG",67.6,"39.0571","-84.6625","Hebron","Ohio","Greater Cincinnati International Airport"
"3249","036","DAL",28.8888888888889,"32.8439","-96.8496","Dallas","Texas","Dallas Love Field Airport"
"3250","036","DAY",26.8,"39.8968","-84.2207","Dayton","Ohio","James M Cox Dayton International Airport"
"3251","036","DBQ",23,"42.4047","-90.7037","Dubuque","Iowa","Dubuque Regional Airport"
"3252","036","DCA",38,"38.849","-77.0438","Arlington","Virginia","Washington National Airport"
"3253","036","DEN",32.2222222222222,"39.8396","-104.672","Denver","Colorado","Denver International Airport"
"3254","036","DFW",71.7272727272727,"32.9222","-97.0409","Dallas","Texas","Fort Worth International Airport"
"3255","036","DHN",31,"31.3144","-85.4487","Dothan","Alabama","Dothan Airport"
"3256","036","DSM",38,"41.5328","-93.6481","Des Moines","Iowa","Des Moines International Airport"
"3257","036","DTW",47,"42.2327","-83.3412","Detroit","Michigan","Detroit Metropolitan Wayne County Airport"
"3258","036","EGE",3,"39.6395","-106.912","Gypsum","Colorado","Eagle County Regional Airport"
"3259","036","ELP",44,"31.7982","-106.393","El Paso","Texas","El Paso International Airport"
"3260","036","ERI",144,"42.0829","-80.1824","Erie","Pennsylvania","Erie International Airport"
"3261","036","EVV",56.6666666666667,"38.0464","-87.5308","Evansville","Indiana","Evansville Regional Airport"
"3262","036","EWR",30.4,"40.6924","-74.1843","Newark","New Jersey","Newark International Airport"
"3263","036","EYW",83,"24.5536","-81.7551","Key West","Florida","Key West International Airport"
"3264","036","FAT",24,"36.7675","-119.717","Fresno","California","Fresno Yosemite International Airport"
"3265","036","FAY",7,"34.9914","-78.8889","Fayetteville","North Carolina","Fayetteville Regional Airport"
"3266","036","FLG",29,"35.139","-111.675","Flagstaff","Arizona","Flagstaff Pulliam Airport"
"3267","036","FLL",41.1666666666667,"26.0722","-80.1354","Dania Beach","Florida","Fort Lauderdale Hollywood International Airport"
"3268","036","FNT",40,"42.9756","-83.7411","Flint","Michigan","Bishop International Airport"
